cell_type,comp,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Oligodendrocytes,4,prerank,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),0.8118998391471627,2.1818255552678885,0.0,0.0,0.0,29/32,15.81%,ATP5F1B;ATP5PF;NDUFA1;NDUFC1;NDUFAB1;NDUFC2;ATP5PD;ATP5MF;NDUFA11;NDUFB3;ATP5ME;NDUFA13;NDUFB4;NDUFS6;ATP5MG;NDUFA6;NDUFB1;NDUFA12;NDUFS5;NDUFA8;ATP5F1E;NDUFA2;NDUFA7;ATP5F1D;NDUFB7;NDUFB2;ATP5PO;NDUFB10;NDUFB9
Oligodendrocytes,4,prerank,Proton Motive Force-Driven ATP Synthesis (GO:0015986),0.8125047958390941,2.222686056684388,0.0,0.0,0.0,31/35,15.81%,ATP5F1B;ATP5PF;NDUFA1;NDUFC1;NDUFAB1;NDUFC2;ATP5PD;ATP5MC3;ATP5MF;ATP5MC1;NDUFA11;NDUFB3;ATP5ME;NDUFA13;NDUFB4;NDUFS6;ATP5MG;NDUFA6;NDUFB1;NDUFA12;NDUFS5;NDUFA8;ATP5F1E;NDUFA2;NDUFA7;ATP5F1D;NDUFB7;NDUFB2;ATP5PO;NDUFB10;NDUFB9
Oligodendrocytes,4,prerank,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",0.8147193547364607,1.968980497129224,0.0,0.0008379282863086,0.007,17/19,15.81%,NDUFA4;NDUFC1;NDUFAB1;NDUFC2;NDUFB3;NDUFB4;NDUFS6;NDUFA6;NDUFB1;NDUFS5;NDUFA8;NDUFA2;NDUFA7;NDUFB7;NDUFB2;NDUFB10;NDUFB9
Oligodendrocytes,4,prerank,ATP Biosynthetic Process (GO:0006754),0.8499748748078655,1.792062790068318,0.0,0.0389498533086333,0.304,11/12,14.56%,ATP5F1B;ATP5PF;ATP5PD;ATP5MC3;ATP5MF;ATP5MC1;ATP5ME;ATP5MG;ATP5F1E;ATP5F1D;ATP5PO
Oligodendrocytes,5,prerank,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),0.6764606199597363,1.751292252828396,0.0015243902439024,0.0407726941631033,0.544,31/41,28.56%,NDUFB7;NDUFB10;NDUFS6;NDUFB9;NDUFC2;UQCC3;COX5B;UQCR11;NDUFB2;NDUFC1;NDUFB3;NDUFB4;COX7A2;NDUFA1;COX6A1;CYCS;UQCRQ;NDUFA7;NDUFA2;COX7C;NDUFA3;NDUFA6;UQCR10;COX6B1;UQCRH;COX7B;NDUFA12;UQCRFS1;NDUFB8;COX8A;NDUFB1
Oligodendrocytes,5,prerank,Aerobic Electron Transport Chain (GO:0019646),0.6798185751051486,1.763070131986041,0.0015243902439024,0.0344786302858857,0.46,24/40,22.20%,NDUFB7;NDUFB10;NDUFS6;NDUFB9;NDUFC2;UQCC3;COX5B;UQCR11;NDUFB2;NDUFC1;NDUFB3;NDUFB4;COX7A2;NDUFA1;COX6A1;CYCS;UQCRQ;NDUFA7;NDUFA2;COX7C;NDUFA3;NDUFA6;UQCR10;COX6B1
Oligodendrocytes,5,prerank,Cellular Respiration (GO:0045333),0.6855618707814212,1.8032132711797195,0.0,0.0196956358626562,0.246,30/49,22.20%,NDUFB7;NDUFB10;NDUFS6;NDUFB9;NDUFB11;NDUFC2;NDUFA13;BLOC1S1;COX5B;UQCR11;NDUFB2;NDUFA11;SURF1;NDUFC1;NDUFB3;ETFB;NDUFB4;COX7A2;NDUFA1;COX6A1;CYCS;CHCHD5;UQCRQ;NDUFA7;NDUFA2;COX7C;NDUFA3;NDUFA6;UQCR10;COX6B1
Oligodendrocytes,5,prerank,Oxidative Phosphorylation (GO:0006119),0.6968054335670102,1.7596460506713596,0.001531393568147,0.0360563804729445,0.488,19/35,17.08%,NDUFB7;NDUFB10;NDUFS6;NDUFB9;ATP5F1E;NDUFB11;NDUFC2;NDUFA13;ATP5PF;ATP5ME;NDUFB2;NDUFA11;NDUFC1;NDUFB3;NDUFB4;ATP5F1B;NDUFA1;NDUFA7;NDUFA2
Oligodendrocytes,5,prerank,Proton Motive Force-Driven ATP Synthesis (GO:0015986),0.7293460707137559,1.8359005709881957,0.0,0.0143761774232962,0.124,20/35,17.08%,NDUFB7;ATP5MC2;NDUFB10;NDUFS6;NDUFB9;ATP5F1E;NDUFB11;NDUFC2;NDUFA13;ATP5PF;ATP5ME;NDUFB2;NDUFA11;NDUFC1;NDUFB3;NDUFB4;ATP5F1B;NDUFA1;NDUFA7;NDUFA2
Oligodendrocytes,5,prerank,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),0.7391199756696808,1.8160332134083637,0.0,0.0171586633761922,0.19,19/32,17.08%,NDUFB7;NDUFB10;NDUFS6;NDUFB9;ATP5F1E;NDUFB11;NDUFC2;NDUFA13;ATP5PF;ATP5ME;NDUFB2;NDUFA11;NDUFC1;NDUFB3;NDUFB4;ATP5F1B;NDUFA1;NDUFA7;NDUFA2
Oligodendrocytes,5,prerank,Macromolecule Biosynthetic Process (GO:0009059),0.7428913579276325,2.2013975268067942,0.0,0.0,0.0,67/101,15.26%,TYMS;RPL10;RPL15;EEF1A1;FAU;RPL18;RPS27;RPS9;RPS28;RPS3;RPS8;RPL21;RPLP1;RPS15;RPS15A;RPS2;RPS29;RPL19;RPLP0;RPL28;RPSA;RPL22;RPL27A;RPL30;RPS27A;RPS19;RPL29;RPLP2;RPL7A;RPS14;RPL18A;RPL11;RPL13;RPS25;RPL13A;EEF2;RPS13;MRPL51;RPL10A;RPS5;RPL3;RPS18;RPL41;RPL5;RPS16;RPS6;RPL23A;RPL38;RPS10;RPS26;RPS7;RPL26;MRPL24;RPL14;RPS4X;MRPS12;RPS11;RPL17;EEF1G;MRPL52;RPL32;RPS23;RPL35A;RPL36AL;SLC11A1;RPL6;RPL12
Oligodendrocytes,5,prerank,Gene Expression (GO:0010467),0.7508216584848797,2.2240967908627804,0.0,0.0,0.0,64/106,13.67%,RPL10;RPL15;EEF1A1;FAU;RPL18;RPS27;RPS9;RPS28;RPS3;RPS8;RPL21;RPLP1;CELF2;RPS15;RPS15A;NOX4;RPS2;RPS29;RPL19;RPLP0;RPL28;RPSA;RPL22;RPL27A;RPL30;RPS27A;RPS19;RPL29;RPLP2;RPL7A;RPS14;RPL18A;RPL11;RPL13;RPS25;RPL13A;RPS13;MRPL51;RPL10A;RPS5;RPL3;RPS18;RPL41;RPL5;RPS16;RPS6;RPL23A;RPL38;RPS10;RPS26;RPS7;RPL26;MRPL24;RPL14;RPS4X;MRPS12;RPS11;RPL17;ALYREF;MRPL52;RPL32;RPS23;RPL35A;RPL36AL
Oligodendrocytes,5,prerank,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),0.7511632627796664,1.8273259158103905,0.0,0.0162733269366344,0.15,24/31,21.50%,NDUFB7;NDUFB10;NDUFB9;NDUFB11;NDUFC2;NDUFA13;PET100;UQCC3;NDUFB2;NDUFA11;SURF1;NDUFC1;PET117;NDUFB3;COX14;NDUFB4;COA3;NDUFA1;COA8;NDUFAF8;NDUFA2;COX17;NDUFA3;NDUFA6
Oligodendrocytes,5,prerank,Protein Targeting (GO:0006605),0.7619327870684757,1.782311534610278,0.0,0.0261089931913411,0.35,15/25,17.67%,LAMP2;GABARAP;SRP14;NLGN1;FIS1;RPL11;TOMM7;TIMM17B;TSPO;TIMM13;TIMM8B;TIMM10;ZDHHC12;RTP4;SEC61G
Oligodendrocytes,5,prerank,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),0.7638638590551099,1.8150632937233733,0.0017543859649122,0.0163239175903234,0.193,7/23,7.13%,TYMS;ENC1;PROX1;GAPDH;NCL;RPS3;RPL13A
Oligodendrocytes,5,prerank,Axon Development (GO:0061564),0.7661792790854481,1.8229074500110931,0.0,0.0161538767820909,0.16,12/25,8.48%,PLP1;MAP1B;OLIG1;OLIG2;ANK3;MAP1A;GPM6B;S100B;SHTN1;NEFH;CTNNA2;FGFR2
Oligodendrocytes,5,prerank,Translation (GO:0006412),0.7712124295906674,2.289441865936197,0.0,0.0,0.0,81/106,18.48%,RPL10;RPL15;EEF1A1;FAU;RPL18;RPS27;RPS9;RPS28;RPS3;RPS8;RPL21;RPLP1;RPS15;RPS15A;RPS2;RPS29;RPL19;RPLP0;RPL28;RPSA;RPL22;RPL27A;RPL30;RPS27A;RPS19;RPL29;RPLP2;RPL7A;RPS14;RPL18A;RPL11;RPL13;RPS25;RPL13A;EEF2;RPS13;MRPL51;UBA52;RPL10A;RPS5;RPL3;RPS18;RPL41;RPL5;RPL22L1;RPS16;MRPL40;RPS6;RPL23A;RPL38;RPS10;AURKAIP1;RPS26;RPS7;RPL26;MRPL24;RPL14;MRPL20;RPS4X;MRPS12;RPS11;RPL17;EEF1G;MRPS24;MRPL52;RPL32;MRPL54;RPS23;RPL35A;RPL36AL;RPL6;RPL12;EEF1B2;GADD45GIP1;NDUFA7;MRPL55;MRPL36;RPS17;RPL8;CHCHD1;MRPL53
Oligodendrocytes,5,prerank,protein-RNA Complex Assembly (GO:0022618),0.7777551144039035,1.8198877690271296,0.0,0.0162668409553922,0.171,17/24,10.39%,RPL10;RPS27;RPS28;CELF2;RPS15;RPLP0;RPSA;HSP90AB1;RPS19;RPS14;RPL11;RPS5;RPL5;SNRPG;RPL23A;RPL38;MRPL20
Oligodendrocytes,5,prerank,ncRNA Processing (GO:0034470),0.7791092106998784,1.7656001591685797,0.0033003300330033,0.0338535790935685,0.446,16/20,19.05%,RPS27;RPS28;RPS15;RPS19;RPL11;RPS25;RPL5;RPS16;RPS6;RPS7;RPL26;RPL14;RPL35A;POP7;RPS17;FBL
Oligodendrocytes,5,prerank,Peptide Biosynthetic Process (GO:0043043),0.7794323684236393,2.2879257141982805,0.0,0.0,0.0,63/93,13.86%,RPL10;RPL15;EEF1A1;FAU;RPL18;RPS27;RPS9;RPS28;CARNS1;RPS3;RPS8;RPL21;RPLP1;RPS15;RPS15A;RPS2;RPS29;RPL19;RPLP0;RPL28;RPSA;RPL22;RPL27A;RPL30;RPS27A;RPS19;RPL29;RPLP2;RPL7A;RPS14;RPL18A;RPL11;RPL13;RPS25;RPL13A;RPS13;MRPL51;RPL10A;RPS5;RPL3;RPS18;RPL41;RPL5;RPS16;RPS6;RPL23A;RPL38;RPS10;RPS26;RPS7;RPL26;MRPL24;RPL14;RPS4X;MRPS12;RPS11;RPL17;MRPL52;RPL32;RPS23;RPL35A;RPL36AL;DMD
Oligodendrocytes,5,prerank,rRNA Processing (GO:0006364),0.7799581257339642,1.7985598021545035,0.0016666666666666,0.0206110070584891,0.269,18/22,19.29%,RPS27;RPS28;RPS15;RPS19;RPS14;RPL11;RPS25;RPL5;RPS16;RPS6;RPS7;RPL26;RPL14;RPL35A;NHP2;RPS17;FBL;SNU13
Oligodendrocytes,5,prerank,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),0.7861465043645222,1.7750309876502082,0.0,0.0291056863961665,0.398,8/19,7.13%,TYMS;ENC1;GAPDH;TMEFF2;NCL;RPS3;GSTP1;RPL13A
Oligodendrocytes,5,prerank,Ribosome Biogenesis (GO:0042254),0.7872265857155714,2.0138074469113105,0.0,0.0,0.0,25/37,13.23%,GLUL;RPS27;RPS9;RPS28;RPS8;RPS15;RPS15A;RPS19;RPS14;RPL11;RPS25;RPS13;RPS5;RPL5;RPS16;RPS6;RPS7;RPL26;RPL14;RPS4X;MRPS12;RPS11;RPS19BP1;RPS23;RPL35A
Oligodendrocytes,5,prerank,Ribonucleoprotein Complex Biogenesis (GO:0022613),0.7959871854896763,2.0262549527939986,0.0,0.0,0.0,26/36,13.23%,GLUL;RPS27;RPS9;RPS28;RPS8;RPS15;RPS15A;RPS19;RPS14;RPL11;RPS25;RPS13;RPS5;RPL5;RPS16;RPS6;RPL38;RPS7;RPL26;RPL14;RPS4X;MRPS12;RPS11;RPS19BP1;RPS23;RPL35A
Oligodendrocytes,5,prerank,Cytoplasmic Translation (GO:0002181),0.8066530887309225,2.318603051408709,0.0,0.0,0.0,60/81,13.67%,RPL10;RPL15;FAU;RPL18;RPS27;EIF4A2;RPS9;RPS28;RPS3;RPS8;RPL21;RPLP1;RPS15;RPS15A;RPS2;RPS29;RPL19;RPLP0;RPL28;RPSA;RPL22;RPL27A;RPL30;RPS27A;RPS19;RPL29;RPLP2;RPL7A;RPS14;RPL18A;RPL11;RPL13;RPS25;RPL13A;RPS13;UBA52;RPL10A;RPS5;RPL3;RPS18;RPL41;RPL5;RPL22L1;RPS16;RPS6;RPL23A;RPL38;RPS10;RPS26;RPS7;RPL26;RPL14;RPS4X;MRPS12;RPS11;RPL17;RPL32;RPS23;RPL35A;RPL36AL
Oligodendrocytes,5,prerank,Ribosomal Small Subunit Biogenesis (GO:0042274),0.8099223214260042,1.9230833037069743,0.0,0.001970927549968,0.016,20/25,12.92%,RPS27;RPS9;RPS28;RPS8;RPS15;RPS15A;RPSA;RPS19;RPS14;RPS25;RPS13;RPS5;RPS16;RPS6;RPS7;RPS4X;MRPS12;RPS11;RPS19BP1;RPS23
Oligodendrocytes,5,prerank,Negative Regulation Of Translation (GO:0017148),0.8434811537444004,1.811021744455612,0.0017953321364452,0.0169267895467842,0.208,6/14,7.13%,TYMS;ENC1;GAPDH;NCL;RPS3;RPL13A
Oligodendrocytes,5,prerank,Substantia Nigra Development (GO:0021762),0.8552912362952416,1.7981647541996502,0.0017985611510791,0.0197214793854386,0.27,9/13,9.53%,CNP;PLP1;CALM1;CALM2;DYNLL1;CALM3;PADI2;ATP5PF;YWHAE
Oligodendrocytes,5,prerank,Ribosome Assembly (GO:0042255),0.8608138798047175,1.858921676096845,0.0,0.0080382927528107,0.072,13/15,10.39%,RPL10;RPS27;RPS28;RPS15;RPLP0;RPSA;RPS19;RPS14;RPL11;RPS5;RPL5;RPL23A;MRPL20
Oligodendrocytes,6,prerank,Cellular Response To Heat (GO:0034605),-0.9330478109602452,-2.074881804060995,0.0,0.005857073989384,0.004,9/13,4.31%,HSPA1A;HSP90AA1;HSP90AB1;HSPA1B;DNAJB1;BAG3;FGF1;HSPA6;YWHAE
Oligodendrocytes,6,prerank,Response To Unfolded Protein (GO:0006986),-0.8886649845234421,-2.025605641660628,0.0,0.0053689844902687,0.009,9/14,7.39%,HSPA1A;HSP90AA1;HSP90AB1;DNAJB1;HSPE1;HSPA6;HSPB1;HSPA8;SERPINH1
Oligodendrocytes,6,prerank,Neurotransmitter Secretion (GO:0007269),-0.8829936957573445,-1.898187907345798,0.0,0.0451482786681687,0.139,7/11,4.59%,SYT1;SNAP25;NRXN1;VAMP2;CPLX1;CPLX2;RIMS2
Oligodendrocytes,6,prerank,Protein Stabilization (GO:0050821),-0.7057550251628975,-2.0431921717412864,0.0,0.005124939740711,0.006,11/45,2.97%,HSPA1A;HSP90AA1;HSP90AB1;HSPA1B;ATP1B1;CRYAB;LAMP2;ATP1B3;BAG3;RASSF2;HIP1
Oligodendrocytes,6,prerank,rRNA Metabolic Process (GO:0016072),0.799791456006992,1.792949629171727,0.0,0.0044477614531224,0.057,18/24,14.41%,RPS27;RPL26;RPS19;RPS16;RPS24;RPS15;RPS28;RPS25;RPS6;RPL35A;RPS7;RPL11;RPL14;RPL27;RPL7;RPL5;ZFP36L1;RPS17
Oligodendrocytes,6,prerank,Gene Expression (GO:0010467),0.8249390662623116,2.269682447378624,0.0,0.0,0.0,73/106,9.21%,RPL41;RPS18;RPS27;RPS29;RPL21;RPL37A;RPS27A;RPL10;RPL38;RPL34;FAU;RPS9;RPL13A;RPL32;RPS23;RPS14;RPLP1;RPL26;RPS21;RPL27A;RPL3;RPL37;RPS19;RPL9;RPL13;RPS16;RPL30;RPL36;RPL18A;RPL19;RPL35;RPS24;RPS15;RPS28;RPS25;RPL39;RPS15A;RPS6;RPSA;RPS2;RPL28;RPL23A;RPL35A;RPS5;RPS11;RPLP2;RPS13;RPL29;RPLP0;RPS7;RPS8;RPL10A;RPS3A;RPL17;RPS10;RPL24;RPL18;RPL7A;RPL11;RPS4X;RPS3;RPL12;RPL15;RPS26;RPL14;RPL8;EEF1A1;RPL22;NOX4;RPL6;RPL27;ANGPT2;RPL7
Oligodendrocytes,6,prerank,Ribosomal Large Subunit Biogenesis (GO:0042273),0.8441290710696259,1.7087250801788985,0.0,0.0357531593731768,0.371,11/14,12.73%,RPL10;RPL26;RPL23A;RPL35A;RPLP0;RPL11;RPL14;RPL6;RPL7;RPL5;MRPL20
Oligodendrocytes,6,prerank,Translation (GO:0006412),0.847848518978516,2.3424472797657274,0.0,0.0,0.0,75/106,9.42%,RPL41;RPS18;RPS27;RPS29;RPL21;RPL37A;RPS27A;RPL10;RPL38;RPL34;FAU;RPS9;RPL13A;RPL32;RPS23;RPS14;RPLP1;RPL26;RPS21;RPL27A;RPL3;RPL37;RPS19;RPL9;RPL13;RPS16;RPL30;RPL36;RPL18A;RPL19;RPL35;RPS24;RPS15;RPS28;RPS25;RPL39;RPS15A;RPS6;RPSA;RPS2;RPL28;RPL23A;RPL35A;RPS5;RPS11;RPLP2;RPS13;RPL29;RPLP0;RPS7;RPS8;RPL10A;RPS3A;RPL17;RPS10;EEF2;RPL24;RPL18;RPL7A;RPL11;RPS4X;RPS3;RPL12;RPL15;RPS26;RPL14;EEF1G;RPL8;EEF1A1;UBA52;RPL22;RPL6;RPL27;RPL7;EEF1B2
Oligodendrocytes,6,prerank,Macromolecule Biosynthetic Process (GO:0009059),0.8556134757211493,2.355594893251352,0.0,0.0,0.0,76/101,9.42%,RPL41;RPS18;RPS27;RPS29;RPL21;RPL37A;RPS27A;RPL10;RPL38;RPL34;FAU;RPS9;RPL13A;RPL32;RPS23;RPS14;RPLP1;RPL26;RPS21;RPL27A;RPL3;RPL37;RPS19;RPL9;RPL13;RPS16;RPL30;TYMS;RPL36;RPL18A;RPL19;APOE;RPL35;RPS24;RPS15;RPS28;RPS25;RPL39;RPS15A;RPS6;RPSA;RPS2;RPL28;RPL23A;RPL35A;RPS5;RPS11;RPLP2;RPS13;RPL29;RPLP0;RPS7;RPS8;RPL10A;RPS3A;RPL17;RPS10;EEF2;RPL24;RPL18;RPL7A;RPL11;RPS4X;RPS3;RPL12;RPL15;RPS26;RPL14;EEF1G;RPL8;EEF1A1;RPL22;RPL6;RPL27;RPL7;EEF1B2
Oligodendrocytes,6,prerank,rRNA Processing (GO:0006364),0.8585107614205203,1.8771663763364743,0.0,0.0003397595554468,0.004,17/22,10.54%,RPS27;RPS14;RPL26;RPS19;RPS16;RPS24;RPS15;RPS28;RPS25;RPS6;RPL35A;RPS7;RPL11;RPL14;RPL27;RPL7;RPL5
Oligodendrocytes,6,prerank,Ribosome Biogenesis (GO:0042254),0.8598852215894011,2.08391014305825,0.0,0.0,0.0,27/37,10.54%,RPS27;RPS9;RPS23;RPS14;RPL26;RPS19;RPS16;RPS24;RPS15;RPS28;RPS25;RPS15A;RPS6;RPL35A;RPS5;RPS11;RPS13;RPS7;RPS8;RPS3A;RPL11;RPS4X;RPL14;GLUL;RPL27;RPL7;RPL5
Oligodendrocytes,6,prerank,Ribonucleoprotein Complex Biogenesis (GO:0022613),0.8635865820347761,2.0901891484761657,0.0,0.0,0.0,27/36,10.54%,RPS27;RPL38;RPS9;RPS23;RPS14;RPL26;RPS19;RPS16;RPS24;RPS15;RPS28;RPS25;RPS15A;RPS6;RPL35A;RPS5;RPS11;RPS13;RPS7;RPS8;RPS3A;RPL11;RPS4X;RPL14;GLUL;RPL7;RPL5
Oligodendrocytes,6,prerank,ncRNA Processing (GO:0034470),0.8645760771721012,1.8647125416318373,0.0,0.0003822294998777,0.005,16/20,10.54%,RPS27;RPL26;RPS19;RPS16;RPS24;RPS15;RPS28;RPS25;RPS6;RPL35A;RPS7;RPL11;RPL14;RPL27;RPL7;RPL5
Oligodendrocytes,6,prerank,Ribosome Assembly (GO:0042255),0.8650053721243409,1.7724473887987344,0.0,0.0071349506643839,0.089,14/15,12.73%,RPS27;RPL10;RPS14;RPS19;RPS15;RPS28;RPSA;RPL23A;RPS5;RPLP0;RPL11;RPL6;RPL5;MRPL20
Oligodendrocytes,6,prerank,Peptide Biosynthetic Process (GO:0043043),0.865598224529548,2.3624934531068797,0.0,0.0,0.0,73/93,9.21%,RPL41;CARNS1;RPS18;RPS27;RPS29;RPL21;RPL37A;DMD;RPS27A;RPL10;RPL38;RPL34;FAU;RPS9;RPL13A;RPL32;RPS23;RPS14;RPLP1;RPL26;RPS21;RPL27A;RPL3;RPL37;RPS19;RPL9;RPL13;RPS16;RPL30;RPL36;RPL18A;RPL19;RPL35;RPS24;RPS15;RPS28;RPS25;RPL39;RPS15A;RPS6;RPSA;RPS2;RPL28;RPL23A;RPL35A;RPS5;RPS11;RPLP2;RPS13;RPL29;RPLP0;RPS7;RPS8;RPL10A;RPS3A;RPL17;RPS10;RPL24;RPL18;RPL7A;RPL11;RPS4X;RPS3;RPL12;RPL15;RPS26;RPL14;RPL8;EEF1A1;RPL22;RPL6;RPL27;RPL7
Oligodendrocytes,6,prerank,Cytoplasmic Translation (GO:0002181),0.8785353443103978,2.366058624097849,0.0,0.0,0.0,71/81,9.21%,RPL41;RPS18;RPS27;RPS29;RPL21;RPL37A;RPS27A;RPL10;RPL38;RPL34;FAU;RPS9;RPL13A;RPL32;RPS23;RPS14;RPLP1;RPL26;RPS21;RPL27A;RPL3;RPL37;RPS19;RPL9;RPL13;RPS16;RPL30;RPL36;RPL18A;RPL19;RPL35;RPS24;RPS15;RPS28;RPS25;RPL39;RPS15A;RPS6;RPSA;RPS2;RPL28;RPL23A;RPL35A;RPS5;RPS11;RPLP2;RPS13;RPL29;RPLP0;RPS7;RPS8;RPL10A;RPS3A;RPL17;RPS10;RPL24;RPL18;RPL7A;RPL11;RPS4X;RPS3;RPL12;RPL15;RPS26;RPL14;RPL8;UBA52;RPL22;RPL6;RPL27;RPL7
Oligodendrocytes,6,prerank,Ribosomal Small Subunit Biogenesis (GO:0042274),0.9173743629264992,2.0817811246514366,0.0,0.0,0.0,20/25,5.84%,RPS27;RPS9;RPS23;RPS14;RPS19;RPS16;RPS24;RPS15;RPS28;RPS25;RPS15A;RPS6;RPSA;RPS5;RPS11;RPS13;RPS7;RPS8;RPS3A;RPS4X
Oligodendrocytes,7,prerank,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),0.7020331015309834,1.765760764480539,0.0027472527472527,0.0389492134875771,0.461,25/31,26.61%,NDUFB7;NDUFB2;NDUFB10;NDUFA13;NDUFAF8;NDUFB8;NDUFC2;NDUFB9;NDUFB11;COX17;COX14;NDUFA11;UQCC3;SURF1;NDUFA1;COA3;NDUFA2;NDUFA3;PET100;NDUFB4;NDUFB3;NDUFA6;NDUFB1;PET117;NDUFC1
Oligodendrocytes,7,prerank,Protein Stabilization (GO:0050821),0.7179991084543313,1.887530444090686,0.0,0.003207035478094,0.033,23/45,16.60%,LAMP2;CRYAB;MT3;HSP90AA1;RPL11;RPS7;HSPA1A;RASSF2;ATP1B1;RPL17;HSP90AB1;GPIHBP1;HSPA1B;GAPDH;UXT;RPL5;PLPP3;BAG1;PFDN5;ATP1B2;STUB1;PFN1;PARK7
Oligodendrocytes,7,prerank,Protein Targeting (GO:0006605),0.759178873079439,1.8260357630031083,0.0014409221902017,0.012229385927975,0.163,15/25,15.74%,LAMP2;NLGN1;RPL11;FIS1;GABARAP;TOMM7;SRP14;TSPO;TIMM8B;HOMER3;TIMM13;NACA;TIMM10;SEC61G;ZDHHC12
Oligodendrocytes,7,prerank,protein-RNA Complex Assembly (GO:0022618),0.8297510407225895,1.963248280108553,0.0,0.0002440135689854,0.003,15/24,7.39%,RPS27;RPS28;RPSA;HSP90AA1;RPL23A;RPS19;RPS15;RPL11;RPL10;RPL38;RPS5;RPS14;RPLP0;HSP90AB1;RPL6
Oligodendrocytes,7,prerank,Glial Cell Differentiation (GO:0010001),0.8337979855767742,1.8036122728154036,0.0,0.019629535993938,0.256,8/14,9.08%,SOX10;MYRF;ERBB3;METRN;HAPLN2;NFIB;RELN;SOX9
Oligodendrocytes,7,prerank,Myelination (GO:0042552),0.8411573236724469,1.878400762283852,0.0,0.0034487251083272,0.039,9/16,6.17%,PLP1;GPM6B;MAL;PLLP;PMP22;SOX10;MYRF;KLK6;CXCR4
Oligodendrocytes,7,prerank,Gene Expression (GO:0010467),0.8502961434095514,2.497565428324916,0.0,0.0,0.0,76/106,9.10%,EEF1A1;RPLP1;RPS27;RPL13;RPS16;RPL18;RPS28;RPSA;RPS18;RPL23A;FAU;RPS19;RPL21;RPS27A;RPS21;RPS15;RPS23;RPL13A;RPS9;RPL30;RPL37A;RPS29;RPL11;RPS3;RPL18A;RPLP2;RPL15;RPL19;RPL3;RPS6;RPL10;RPL35;RPS2;ADARB2;RPL41;RPL27A;RPL38;RPL26;RPL28;RPS7;RPS15A;RPS5;RPS14;RPL9;RPLP0;RPS10;RPS8;RPS25;RPL32;RPS11;RPL37;RPL8;RPL7A;RPS13;RPL10A;RPL36;RPS24;RPL29;RPL35A;RPL39;RPL36AL;RPL22;RPS3A;RPL34;RPS4X;RPL27;RPL17;RPS26;RPL14;RPL7;RPL24;RPL6;RPL4;RPL12;RPS17;RPS20
Oligodendrocytes,7,prerank,rRNA Metabolic Process (GO:0016072),0.8560851555122375,2.002165429373348,0.0,9.760542759416706e-05,0.001,18/24,10.82%,RPS27;RPS16;RPS28;RPS19;RPS15;RPL11;RPS6;RPL26;RPS7;RPS25;CAVIN1;RPS24;RPL35A;RPL27;RPL14;RPL7;RPS17;RPL5
Oligodendrocytes,7,prerank,Translation (GO:0006412),0.862094021691944,2.5285120707687305,0.0,0.0,0.0,79/106,9.16%,EEF1A1;RPLP1;RPS27;RPL13;EEF2;RPS16;RPL18;RPS28;RPSA;RPS18;RPL23A;FAU;RPS19;RPL21;RPS27A;RPS21;RPS15;RPS23;RPL13A;RPS9;RPL30;RPL37A;RPS29;RPL11;RPS3;RPL18A;RPLP2;RPL15;RPL19;RPL3;RPS6;RPL10;RPL35;RPS2;RPL41;RPL27A;RPL38;RPL26;RPL28;RPS7;RPS15A;RPS5;RPS14;RPL9;EEF1G;RPLP0;RPS10;RPS8;RPS25;RPL32;RPS11;RPL37;RPL8;RPL7A;RPS13;RPL10A;RPL36;RPS24;RPL29;RPL35A;RPL39;RPL36AL;RPL22;RPS3A;RPL34;RPS4X;UBA52;RPL27;RPL17;RPS26;RPL14;RPL7;RPL24;RPL6;RPL4;RPL12;RPS17;RPS20;EEF1B2
Oligodendrocytes,7,prerank,Ribosomal Large Subunit Biogenesis (GO:0042273),0.8715114498788903,1.855615488503205,0.0,0.0061003392246354,0.079,10/14,10.82%,RPL23A;RPL11;RPL10;RPL26;RPLP0;RPL35A;RPL14;RPL7;RPL6;RPL5
