cell_type,comp,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Astrocyte,7,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),-0.7844593220094297,-2.0503877913893422,0.0,0.0,0.0,28/33,18.13%,COX7C;NDUFB4;UQCR10;UQCRB;COX7B;NDUFB2;NDUFB3;COX5B;NDUFA12;NDUFA1;NDUFC1;NDUFA6;NDUFA4;NDUFA3;COX4I1;COX6B1;NDUFS5;NDUFB1;NDUFA2;NDUFS6;NDUFA8;NDUFB8;NDUFB7;COX5A;NDUFB10;NDUFC2;NDUFB9;COX8A
Astrocyte,8,prerank,RNA Binding (GO:0003723),0.520202895634295,2.0869335932590025,0.0,0.0,0.0,88/219,9.93%,RPL37A;RPL38;RPL37;RPS21;RPL34;RPS18;KHDRBS2;RPL9;RPL26;RPL32;RPS27;RPL35;RPL36;RPS11;RPL27A;RPL24;RPS23;RPL21;RPS6;RPL30;RPL39;RPL27;RPS24;RPS28;SAMD4A;RPL35A;RBPMS;RPL13;RPS14;RPL31;RPL7;TPT1;RPS19;RPS25;RPS27A;RPS16;RALYL;RPL23A;HSPB1;RPS4X;RPL41;RPL17;RPS7;RPS3;RPL3;RPS20;RPL14;RPL4;RPL19;RPS10;RPS9;FAU;RPL10;RPS15;RPL13A;TMSB4X;RPS3A;RPSA;RPL12;RPS13;MACF1;RPL18;RPL8;RPL22;RPS15A;RPS5;RPL11;BICC1;RPS8;RPL18A;ADARB2;YBX3;EEF1A1;ZCCHC24;ARL6IP4;RPL29;RPL10A;RPL28;RPL36AL;NQO1;RPL6;YWHAE;RPL15;RPL7A;ZFP36;RPS17;CELF2;LGALS3
Astrocyte,8,prerank,Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843),0.70863616732758,1.7352920126148643,0.0033444816053511,0.0493225121042181,0.398,4/14,3.74%,CACNA2D3;KCND2;KCNQ5;KCNC2
Astrocyte,8,prerank,mRNA 5'-UTR Binding (GO:0048027),0.812712496248886,1.7495775562462343,0.0057803468208092,0.0485004702358145,0.347,6/10,5.36%,RPL26;RPS14;RPL41;RPS7;RPS3A;RPS13
Astrocyte,8,prerank,Ubiquitin Ligase Inhibitor Activity (GO:1990948),0.9195406993893166,1.8411044306315203,0.0,0.0203797879875068,0.103,6/7,6.76%,RPL37;RPL17;RPS7;RPS20;RPS15;RPL11
Astrocyte,8,prerank,Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),0.9195406993893166,1.8411044306315203,0.0,0.0203797879875068,0.103,6/7,6.76%,RPL37;RPL17;RPS7;RPS20;RPS15;RPL11
Astrocyte,9,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.6939607979604293,1.7898962873473463,0.0,0.0445977785257489,0.042,24/33,23.99%,NDUFB7;CYBRD1;UQCRB;NDUFC2;NDUFB4;COX6B1;NDUFB1;NDUFA4;COX4I1;NDUFB3;NDUFA3;NDUFA8;NDUFA2;NDUFS5;COX8A;NDUFB2;COX5A;COX5B;NDUFA1;COX7B;NDUFA7;NDUFB10;NDUFA12;NDUFC1
Astrocyte,10,prerank,MHC Class II Protein Complex Binding (GO:0023026),0.833289540835517,1.8590864496338944,0.0,0.0094235962380109,0.007,13/18,14.89%,PKM;ATP1B1;CD81;HSP90AB1;HSPA8;YWHAE;HLA-DRA;B2M;HSP90AA1;HLA-DRB1;HLA-DPA1;CD74;HLA-DMB
Astrocyte,11,prerank,Proton Transmembrane Transporter Activity (GO:0015078),0.7179517283098695,1.911149062928631,0.0,0.0248529547980733,0.045,12/18,21.01%,COX8A;COX6B1;UQCRH;COX7C;COX7B;COX4I1;SLC11A1;COX4I2;UQCRB;COX5A;COX7A1;ATP6V1F
Astrocyte,11,prerank,Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),0.774982642896331,1.9632842566916775,0.0,0.0215704890700259,0.019,11/15,17.87%,COX8A;COX6B1;UQCRH;COX7C;COX7B;COX4I1;COX4I2;UQCRB;SLC19A1;COX5A;COX7A1
Astrocyte,12,prerank,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),-0.7386853961996053,-2.0699097839772387,0.0,0.0004700001658824,0.001,14/19,19.88%,NDUFB2;NDUFA3;NDUFS6;NDUFB7;NDUFB10;NDUFC2;NDUFS5;NDUFC1;NDUFA7;NDUFA12;NDUFB3;NDUFB9;NDUFA2;NDUFA8
Astrocyte,12,prerank,NADH Dehydrogenase (Quinone) Activity (GO:0050136),-0.7152638045172981,-2.027477903641351,0.0,0.0012533337756864,0.004,14/20,19.88%,NDUFB2;NDUFA3;NDUFS6;NDUFB7;NDUFB10;NDUFC2;NDUFS5;NDUFC1;NDUFA7;NDUFA12;NDUFB3;NDUFB9;NDUFA2;NDUFA8
Astrocyte,12,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),-0.6866239800757787,-2.2535525929602733,0.0,0.0,0.0,18/33,13.56%,NDUFB2;COX7B;UQCR10;NDUFA3;NDUFS6;NDUFB7;NDUFB10;COX5B;NDUFC2;NDUFS5;NDUFC1;NDUFA7;UQCRH;NDUFA12;NDUFB3;COX8A;CYBRD1;COX6B1
Astrocyte,12,prerank,Cytokine Receptor Activity (GO:0004896),0.5886752195196037,1.9327221646488213,0.0,0.0130226441204092,0.035,25/35,24.67%,CSF2RA;CD44;LIFR;CSF3R;IL10RA;CD74;IL4R;CMKLR1;GPR17;IL7R;IL13RA1;EBI3;CD4;CXCR1;IL2RA;IL21R;IL18R1;CSF2RB;CCR1;IL12RB1;IL1R2;IL1RL1;CX3CR1;PRLR;CCR3
Astrocyte,12,prerank,Protein Phosphorylated Amino Acid Binding (GO:0045309),0.7009280605163756,1.9425201870503288,0.0,0.0163662959891629,0.029,10/18,12.38%,SYK;SLA;PIK3R3;SAMSN1;HCK;YWHAE;PLCG2;PFN1;VAV1;FGR
Astrocyte,12,prerank,Phosphotyrosine Residue Binding (GO:0001784),0.766320024637322,1.9910147134816611,0.0,0.0168942410210714,0.016,9/15,12.38%,SYK;SLA;PIK3R3;SAMSN1;HCK;PLCG2;PFN1;VAV1;FGR
Astrocyte,13,prerank,L-glutamate Transmembrane Transporter Activity (GO:0005313),-0.8233025048292004,-1.7991755761247006,0.0020408163265306,0.0425639503567149,0.317,3/7,4.24%,SLC25A18;SLC7A11;SLC1A2
Astrocyte,13,prerank,Actin Monomer Binding (GO:0003785),-0.8091934794543801,-1.8475231131453136,0.0,0.0313909133880772,0.188,6/9,7.90%,TMSB10;PFN2;NOS3;PFN1;TMSB4X;LMOD3
Astrocyte,13,prerank,"Phosphotransferase Activity, Alcohol Group As Acceptor (GO:0016773)",-0.7671256581622916,-1.805847695573914,0.0080645161290322,0.0421546816032849,0.299,7/9,21.32%,DGKG;ITPKB;HK2;PKM;IP6K3;SPHK1;DGKB
Astrocyte,13,prerank,Chemoattractant Activity (GO:0042056),-0.7471569275501055,-1.9712297514649972,0.0,0.0168482303495329,0.035,8/14,14.08%,VEGFA;FGF2;HGF;CXCL10;GDNF;GPNMB;PDGFB;PGF
Astrocyte,13,prerank,Protein Kinase C Binding (GO:0005080),-0.6745463044287854,-1.7758332161470052,0.0063291139240506,0.0492145675999516,0.405,3/13,4.13%,DSP;HSPB1;PDLIM5
Astrocyte,13,prerank,L-amino Acid Transmembrane Transporter Activity (GO:0015179),-0.6396916987619177,-1.781468173156969,0.0085287846481876,0.0494805922896811,0.382,5/17,7.08%,SLC25A18;SLC7A11;SLC7A2;SLC1A2;SLC7A5
Astrocyte,13,prerank,"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",-0.5670238560077957,-2.193939032104188,0.0,0.0,0.0,26/69,17.36%,NR4A3;NR4A1;SIX1;ATF3;SOX9;FOS;NR4A2;FOXO1;TFEC;RFX4;FOXD2;FOXC1;SOX10;MITF;ELF3;HIF1A;RREB1;NFIB;MAFF;TCF12;HHEX;EGR1;ETS1;SIX3;FOXC2;EPAS1
Astrocyte,13,prerank,GTPase Binding (GO:0051020),-0.5482856626390054,-1.841184935574209,0.0021413276231263,0.0314392815134826,0.205,14/39,10.71%,RHOBTB3;MTSS2;HSP90AA1;YBX3;PLEKHG1;FGD4;CDC42EP1;CDC42EP4;NDRG1;RILP;DOCK2;RIN2;RHOH;DOCK5
Astrocyte,13,prerank,Small GTPase Binding (GO:0031267),-0.541270055800037,-1.807066566820496,0.00836820083682,0.0450025100125683,0.294,13/37,10.71%,RHOBTB3;MTSS2;YBX3;PLEKHG1;FGD4;CDC42EP1;CDC42EP4;NDRG1;RILP;DOCK2;RIN2;RHOH;DOCK5
Astrocyte,13,prerank,Sequence-Specific DNA Binding (GO:0043565),-0.4730810307528177,-2.022278128172986,0.0,0.0086458024162077,0.013,47/139,17.36%,NR4A1;SIX1;ATF3;SOX9;FOS;NR4A2;FOXO1;MSX2;OLIG2;MSX1;FOSB;TFEC;RFX4;FOXD2;CREB5;NFATC4;ASCL1;NFATC2;FOXC1;JUNB;CUX2;TBX18;FOXD1;SOX10;FLI1;RORA;MYRF;ELF3;HIF1A;NKX6-2;MAF;TBX15;TEAD2;NFIB;MAFF;TCF12;HHEX;CEBPD;CHCHD2;EGR1;PAX3;CENPB;SOX3;SIX3;IRF6;FOXC2;EPAS1
Astrocyte,13,prerank,Transcription Cis-Regulatory Region Binding (GO:0000976),-0.4669475801598547,-1.8702267703570328,0.0,0.0246811795471228,0.138,30/81,17.36%,SIX1;ATF3;HIF3A;SOX9;FOS;MSX2;MSX1;ASCL1;FOXC1;ASCL4;CUX2;TBX18;SOX10;FLI1;RORA;HIF1A;MESP1;DACH1;RREB1;BHLHA9;TCF12;HHEX;SMAD6;TRPS1;AEBP1;EGR1;ETS1;TCF15;FOXC2;EPAS1
Astrocyte,13,prerank,Double-Stranded DNA Binding (GO:0003690),-0.4604275225162695,-1.9524148282998208,0.0,0.0133012344864734,0.046,40/126,17.36%,NR4A1;SIX1;ATF3;SOX9;FOS;NR4A2;MSX2;OLIG2;MSX1;FOSB;TFEC;RFX4;FOXD2;CREB5;NFATC4;ASCL1;NFATC2;JUNB;CUX2;EGFR;TBX18;SOX10;FLI1;ELF3;NKX6-2;MAF;TBX15;TEAD2;NFIB;MAFF;TCF12;CEBPD;EGR1;PAX3;SOX3;SIX3;NEIL3;IRF6;FOXC2;EPAS1
Astrocyte,13,prerank,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),-0.4414818166198149,-1.9034656725693928,0.0,0.0180516753744996,0.085,44/139,17.36%,NR4A1;SIX1;ATF3;SOX9;FOS;NR4A2;MSX2;OLIG2;MSX1;FOSB;TFEC;RFX4;FOXD2;CREB5;NFATC4;ASCL1;NFATC2;FOXC1;JUNB;CUX2;TBX18;SOX10;FLI1;ELF3;NKX6-2;MAF;TBX15;TEAD2;MESP1;NFIB;MAFF;TCF12;HHEX;SMAD6;CEBPD;EGR1;PAX3;CENPB;ETS1;SOX3;SIX3;IRF6;FOXC2;EPAS1
Astrocyte,13,prerank,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),-0.4397089643530352,-1.9574864742797264,0.0,0.0149638887972825,0.041,59/184,17.36%,NR4A3;NR4A1;SIX1;ATF3;HIF3A;SOX9;FOS;NR4A2;FOXO1;MSX2;MSX1;UTY;FOSB;TFEC;RFX4;FOXD2;NFATC4;ASCL1;NFATC2;FOXC1;ZNF98;ASCL4;JUNB;CUX2;NKX1-2;TBX18;FOXD1;SOX10;MITF;RORA;ZIC2;HIF1A;NKX6-2;MAF;IKZF1;TBX15;TEAD2;MESP1;DACH1;CYP27B1;TP63;RREB1;BHLHA9;NFIB;MAFF;TCF12;HHEX;CEBPD;TRPS1;AEBP1;EGR1;PAX3;ETS1;SOX3;SIX3;TCF15;IRF6;FOXC2;EPAS1
Astrocyte,13,prerank,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),-0.4338645747689084,-1.9234159213794904,0.0,0.0152964196594444,0.065,54/175,17.36%,NR4A3;NR4A1;SIX1;ATF3;HIF3A;SOX9;FOS;NR4A2;FOXO1;OLIG2;UTY;FOSB;TFEC;RFX4;FOXD2;CREB5;NFATC4;ASCL1;NFATC2;FOXC1;ZNF98;JUNB;NKX1-2;TBX18;FOXD1;SOX10;MITF;RORA;ZIC2;HIF1A;NKX6-2;MAF;IKZF1;TBX15;TEAD2;MESP1;DACH1;CYP27B1;TP63;RREB1;NFIB;MAFF;TCF12;HHEX;CEBPD;EGR1;PAX3;ETS1;SOX3;SIX3;TCF15;IRF6;FOXC2;EPAS1
Astrocyte,13,prerank,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),-0.4255998277184905,-1.885692536616296,0.0,0.0207831788851147,0.108,51/171,17.36%,NR4A3;NR4A1;SIX1;ATF3;HIF3A;SOX9;FOS;NR4A2;FOXO1;UTY;FOSB;TFEC;RFX4;FOXD2;NFATC4;ASCL1;NFATC2;FOXC1;ZNF98;JUNB;NKX1-2;TBX18;FOXD1;SOX10;MITF;RORA;ZIC2;HIF1A;NKX6-2;MAF;IKZF1;TBX15;TEAD2;MESP1;DACH1;CYP27B1;TP63;RREB1;NFIB;MAFF;TCF12;HHEX;CEBPD;EGR1;PAX3;ETS1;SOX3;SIX3;IRF6;FOXC2;EPAS1
Astrocyte,13,prerank,Microtubule Binding (GO:0008017),0.5665072058928855,1.8615951073378656,0.0,0.0438598308660775,0.153,7/40,0.88%,NEFH;MAP1A;MAP1B;NEFM;KIF5A;DST;NAV3
Astrocyte,13,prerank,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),0.7316083554899578,2.0430859705031,0.0,0.0041333872020387,0.012,14/19,22.04%,NDUFB8;NDUFA3;NDUFB9;NDUFB4;NDUFC2;NDUFS6;NDUFB2;NDUFB1;NDUFS5;NDUFA6;NDUFB3;NDUFA4;NDUFA12;NDUFB10
Astrocyte,13,prerank,NADH Dehydrogenase (Quinone) Activity (GO:0050136),0.7355504957916197,2.0701864515647364,0.0,0.0048222850690451,0.007,15/20,22.04%,NDUFB8;NDUFA3;NDUFB9;NQO1;NDUFB4;NDUFC2;NDUFS6;NDUFB2;NDUFB1;NDUFS5;NDUFA6;NDUFB3;NDUFA4;NDUFA12;NDUFB10
Microglia,1,prerank,rRNA Binding (GO:0019843),-0.8607361329388146,-2.0287287184191967,0.0,0.001701286496646,0.002,9/14,9.19%,RPL11;RPL12;RPS3;RPL17;RPS9;RPL5;RPS13;RPS14;RPLP0
Microglia,1,prerank,mRNA 5'-UTR Binding (GO:0048027),-0.8410513302703554,-1.838834503746808,0.0,0.0260863929485725,0.078,7/10,10.23%,RPL26;RPL41;RPL5;RPS3A;RPS13;RPS14;RPS7
Microglia,1,prerank,Phosphotyrosine Residue Binding (GO:0001784),-0.7698110923393455,-1.8924947746511107,0.0050251256281407,0.0143664193050109,0.033,8/15,12.03%,SYK;SAMSN1;SLA;VAV1;HCK;PLCG2;PFN1;FGR
Microglia,1,prerank,RNA Binding (GO:0003723),-0.4824645715008687,-2.153210200803183,0.0,0.0,0.0,90/219,12.86%,TPT1;RPS24;TMSB4X;RPS11;RPS27;RBM47;RPL27A;RPS6;RPL37A;RPL39;SAMSN1;RPL19;RPL37;RPS20;RPL11;RPS23;RPS25;RPS18;RPL12;RPL23A;ZFP36L1;RPS27A;RPS19;RPL26;RPL13A;IFI16;RPL32;RPS8;RPL31;RPL13;RPL35;RPS4X;RPS3;RPL17;RPL10;DDX60L;EEF1A1;RPL28;RPS2;RPS17;RPL27;RPS16;RPL30;QKI;ZC3HAV1;KCTD12;RPL18A;RPL41;RPL38;FAU;RPL6;RPL8;RPS9;RPS15;RPL29;RPL5;RPS15A;RPL22;MSN;YBX3;RPL24;TLR7;RPS3A;RPS13;RPS14;RPL14;ZFP36;RPL36;RPL36AL;BST2;RPL10A;HLA-A;RPLP0;RPL7;RPL9;RPS7;PFN1;MKI67;TOP2A;RPL3;HERC5;SLFN13;ZFP36L2;TLR3;RPL21;RPL4;RPS28;TES;OAS2;PATL2
Microglia,2,prerank,Non-Membrane Spanning Protein Tyrosine Kinase Activity (GO:0004715),-0.8766662568211228,-1.7257400966442082,0.0,0.0213890394474473,0.167,6/9,11.00%,SYK;LYN;HCK;BTK;MELK;FGR
Microglia,2,prerank,Phosphotyrosine Residue Binding (GO:0001784),-0.7997959774515683,-1.7735980529579196,0.0,0.0131242862281185,0.067,6/15,2.06%,SYK;SLA;HCK;VAV1;SAMSN1;PLCG2
Microglia,2,prerank,SH3 Domain Binding (GO:0017124),-0.7985358355903858,-1.7034876714532066,0.0037243947858473,0.0294409664036173,0.259,6/12,11.96%,ELMO1;WIPF1;PLSCR1;CYBA;ABI3;NCF1
Microglia,2,prerank,Phospholipase Activity (GO:0004620),-0.7849783255760474,-1.795232045643706,0.0,0.0125035429605724,0.044,9/16,15.64%,PLCG2;PLA2G4A;LCP1;PLD1;PLD4;PLCL1;PLBD1;ENPP2;LIPG
Microglia,2,prerank,Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),-0.7598025823961356,-2.1004837727518044,0.0,0.0,0.0,18/41,6.65%,DOCK8;DOCK2;ELMO1;DOCK4;DOCK10;RIN3;FGD4;AKAP13;VAV1;DENND3;PREX1;DOCK11;P2RY12;CYTH4;SPATA13;DOCK5;RIN2;RASGEF1C
Microglia,2,prerank,Protein Serine/Threonine Kinase Activity (GO:0004674),-0.6963777785971789,-1.8717635503716623,0.0,0.0017735521929889,0.005,20/37,13.52%,SYK;BMP2K;IRAK3;TGFBR2;ALPK1;TGFBR1;PRKCH;MAP3K8;STK32B;PRKCA;VRK2;CDK19;MLKL;FAM20A;MAPKAPK3;MELK;NEK3;SIK3;CDK1;AURKB
Microglia,2,prerank,Cytokine Receptor Activity (GO:0004896),-0.6653618210277923,-1.7601245515988702,0.0,0.0148978384211075,0.088,12/35,8.97%,IL13RA1;IL4R;CMKLR1;CSF3R;IL10RA;CD4;CSF2RA;CX3CR1;CD74;CCR1;EBI3;IL21R
Microglia,2,prerank,GTPase Regulator Activity (GO:0030695),-0.6639299622498694,-2.086950642186365,0.0,0.0,0.0,33/87,8.35%,DOCK8;DOCK2;ARHGAP15;ARHGAP24;ELMO1;NCKAP1L;DOCK4;DOCK10;RIN3;FGD4;AKAP13;ARHGAP25;SRGAP1;VAV1;DENND3;PREX1;ARHGAP22;DOCK11;ARHGAP6;RGS10;P2RY12;CYTH4;SPATA13;DOCK5;ARHGAP30;RHOH;RGS1;RIN2;ARHGAP31;RASGEF1C;ARHGAP45;SIPA1;IQGAP2
Microglia,2,prerank,Protein Tyrosine Kinase Activity (GO:0004713),-0.6638500493953416,-1.735221910079036,0.001763668430335,0.0226127904606097,0.141,12/33,15.20%,ERBB4;SYK;CSF1R;LYN;HCK;MERTK;AXL;BTK;MELK;FGR;FLT1;WEE1
Microglia,2,prerank,"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)",-0.6604075447143468,-1.775616110794925,0.0017301038062283,0.0151106646842662,0.065,13/35,14.32%,ZFHX3;TFEC;ETV6;BACH1;FOXP2;ZEB2;IRF8;TRPS1;MITF;TGIF2;BCL6;GLIS3;HHEX
Microglia,2,prerank,GTPase Binding (GO:0051020),-0.6273179485587616,-1.7264777756215173,0.0,0.0234108889474547,0.164,13/39,9.42%,DOCK2;DOCK4;RIN3;FGD4;AKAP13;LCP1;EPS8;DOCK5;ARHGDIB;RHOH;RIN2;IQGAP2;YBX3
Microglia,2,prerank,Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),-0.6239824824929551,-1.7164749277034308,0.0016977928692699,0.0250554555264082,0.209,18/42,20.49%,ERBB4;FLI1;RUNX1;TCF12;CIITA;ZBTB20;TAL1;SMAD6;TCF7L2;SOX6;SOX5;HHEX;IRF1;ETS1;TBX18;TBL1X;TNF;PROX1
Microglia,2,prerank,Small GTPase Binding (GO:0031267),-0.6208971417199264,-1.7000404815337704,0.0,0.029304539311849,0.276,12/37,9.42%,DOCK2;DOCK4;RIN3;FGD4;AKAP13;EPS8;DOCK5;ARHGDIB;RHOH;RIN2;IQGAP2;YBX3
Microglia,2,prerank,Cadherin Binding (GO:0045296),0.5620518051466572,1.890154724129771,0.0,0.0017590872758011,0.016,34/85,14.34%,RPL34;RPL23A;RPL24;RPL14;RPL29;RPL15;RPL7A;RPS2;RPL6;EEF1G;YWHAB;HSP90AB1;YWHAE;EEF2;BSG;RPS26;PKM;HSPA8;STXBP6;NUDC;PFN1;PARK7;CDH6;TRPC4;NDRG1;PRDX1;SLC9A3R2;CNN3;CHMP5;PHLDB2;PTPRT;CDH9;CDC42EP1;FLNA
Microglia,2,prerank,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.5753924196404281,1.7723604669509554,0.0,0.007233089127472,0.103,23/55,5.77%,RPS27A;RPL11;RPL17;UBA52;UCHL1;RPL5;UBB;ATP6V0C;TUBA1B;HSP90AB1;YWHAE;ACTG1;TPI1;GABARAP;CLU;PINK1;NEDD8;STUB1;MAP1LC3A;ELOB;TUBB2A;HSPA8;GABARAPL2
Microglia,2,prerank,Ubiquitin Protein Ligase Binding (GO:0031625),0.613956819784027,1.8761447006653615,0.0,0.0018516708166328,0.017,23/52,5.77%,RPS27A;RPL11;RPL17;UBA52;UCHL1;RPL5;UBB;ATP6V0C;TUBA1B;HSP90AB1;YWHAE;ACTG1;TPI1;GABARAP;CLU;PINK1;NEDD8;STUB1;MAP1LC3A;ELOB;TUBB2A;HSPA8;GABARAPL2
Microglia,2,prerank,mRNA Binding (GO:0003729),0.622129881170168,1.86738940830311,0.0,0.0020831296687119,0.022,16/41,4.98%,RPL41;RPL26;RPL35;RPL13A;RPS14;RPL24;RPS3A;RPS3;RPL7;RPS7;RPS13;RPS2;RPL5;RPS5;RPS26;PKM
Microglia,2,prerank,RNA Binding (GO:0003723),0.7045192570784661,2.6427990041258225,0.0,0.0,0.0,97/219,6.87%,RPL37A;RPS27;RPL41;RPL32;RPS18;RPL38;RPL37;RPS23;RPL13;RPS27A;RPL26;TMSB4X;RPS11;EEF1A1;RPS24;RPL35;RPL36;RPL13A;TPT1;RPL27A;RPL34;RPL10;RPL19;RPS15;RPL23A;RPS14;RPS25;RPL39;RPL24;RPL9;RPL30;RPL3;RPL21;RPS4X;RPL11;RPS6;RPS28;RPL28;RPS21;FAU;RPS19;RPS3A;RPL17;RPL27;RPL8;RPS8;RPL14;RPS16;RPL29;PEBP1;RPL18A;RPS20;RPS3;RPL31;RPL35A;EIF1;RPL7;RPL15;RPL22;RPS9;RPL7A;RPL12;RPS7;RPS13;RPS2;RPL6;RPL10A;RPL18;RPL4;RPL5;RPS15A;RPS17;RPS10;RPL36AL;RPS5;PPIA;YWHAG;TUBA1B;HSP90AB1;YWHAE;EIF4A2;ARL6IP4;EEF2;SRP14;EDF1;RPS26;RPSA;PKM;RPLP0;HSPA8;HNRNPA1;SNU13;RPS19BP1;SAP18;LGALS1;SELENOH;NHP2
Microglia,2,prerank,Proton Transmembrane Transporter Activity (GO:0015078),0.7358661122021642,1.8033922140275744,0.0,0.0054888813493044,0.072,12/18,9.99%,UQCRB;COX7C;COX4I1;COX8A;UQCRH;COX5B;UQCR10;ATP6V1F;COX6B1;COX7A1;COX7B;COX5A
Microglia,2,prerank,Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),0.8402319984631609,1.9654648481397703,0.0,0.0007715295069303,0.005,11/15,9.99%,UQCRB;COX7C;COX4I1;COX8A;UQCRH;COX5B;UQCR10;COX6B1;COX7A1;COX7B;COX5A
Microglia,2,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.8417514998552685,2.313162947509961,0.0,0.0,0.0,31/33,13.89%,UQCRB;COX7C;NDUFA4;COX4I1;NDUFS5;COX8A;UQCRH;COX5B;UQCR10;NDUFB8;NDUFA3;COX6B1;NDUFA1;NDUFB7;COX7A1;NDUFB2;NDUFB1;NDUFC1;NDUFB10;COX7B;NDUFS6;NDUFA2;NDUFC2;NDUFA8;NDUFB9;COX5A;NDUFB4;NDUFA7;NDUFB3;NDUFA12;NDUFA6
Microglia,2,prerank,NADH Dehydrogenase (Quinone) Activity (GO:0050136),0.8443605720651942,2.1012418399153376,0.0,0.0,0.0,19/20,13.89%,NDUFA4;NDUFS5;NDUFB8;NDUFA3;NDUFB7;NDUFB2;NDUFB1;NDUFC1;NDUFB10;NDUFS6;NDUFA2;NDUFC2;NDUFA8;NDUFB9;NDUFB4;NDUFA7;NDUFB3;NDUFA12;NDUFA6
Microglia,2,prerank,Actin Monomer Binding (GO:0003785),0.8484637042354535,1.7464122199755785,0.0,0.0113278685252832,0.171,4/9,8.37%,TMSB4X;TMSB10;PFN2;PFN1
Microglia,2,prerank,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),0.8640902366863908,2.118975826171361,0.0,0.0,0.0,19/19,13.89%,NDUFA4;NDUFS5;NDUFB8;NDUFA3;NDUFB7;NDUFB2;NDUFB1;NDUFC1;NDUFB10;NDUFS6;NDUFA2;NDUFC2;NDUFA8;NDUFB9;NDUFB4;NDUFA7;NDUFB3;NDUFA12;NDUFA6
Microglia,2,prerank,Tau Protein Binding (GO:0048156),0.8809939377604236,1.7860772904050457,0.0020964360587002,0.0061722360554427,0.085,7/9,6.34%,MAP2;HSP90AB1;CLU;PIN1;STUB1;MAP1A;S100B
Microglia,2,prerank,Cytochrome-C Oxidase Activity (GO:0004129),0.8996650216004037,1.8319228277969395,0.0,0.0035609054166016,0.043,8/9,9.99%,COX7C;COX4I1;COX8A;COX5B;COX6B1;COX7A1;COX7B;COX5A
Microglia,2,prerank,rRNA Binding (GO:0019843),0.9082993761952698,2.133041631118941,0.0,0.0,0.0,10/14,5.05%,RPS14;RPL11;RPL17;RPS3;RPS9;RPL12;RPS13;RPL5;RPS5;RPLP0
Microglia,2,prerank,mRNA 5'-UTR Binding (GO:0048027),0.9393982579251436,1.9609762504565311,0.0,0.0006613110059402,0.005,7/10,1.79%,RPL41;RPL26;RPS14;RPS3A;RPS7;RPS13;RPL5
Microglia,2,prerank,Adenylate Cyclase Regulator Activity (GO:0010854),0.9699369503475256,1.680078336180527,0.0,0.0315298391832202,0.407,4/5,2.89%,CALM3;GNAS;CALM2;CALM1
Microglia,2,prerank,Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),0.9833948339483396,1.9072330309529968,0.0,0.0012344472110885,0.01,7/7,1.79%,RPL37;RPS15;RPL11;RPL17;RPS20;RPS7;RPL5
Microglia,2,prerank,Ubiquitin Ligase Inhibitor Activity (GO:1990948),0.9833948339483396,1.9072330309529968,0.0,0.0012344472110885,0.01,7/7,1.79%,RPL37;RPS15;RPL11;RPL17;RPS20;RPS7;RPL5
Microglia,3,prerank,Protein Serine/Threonine Kinase Activity (GO:0004674),-0.6484414721800851,-1.8149141695419084,0.0,0.0445615716339242,0.055,17/37,10.50%,CAMK2A;PINK1;TGFBR1;BMP2K;IRAK3;SYK;TGFBR2;AURKB;MELK;PRKCH;STK32B;HIPK2;CDK1;ALPK1;FAM20A;MLKL;NEK2
